fra;jour;clage_90;PourAvec;tx_indic_7J_DC;tx_indic_7J_hosp;tx_indic_7J_SC;tx_prev_hosp;tx_prev_SC
FR;2021-09-11;59;0;0.466297242668012;5.04965794499018;1.80832345327351;14.7850345236199;5.32261242850317
FR;2021-09-11;59;1;;4.82219587539603;1.7855772463141;13.3520234851767;5.10652346238872
FR;2021-09-11;59;2;;0.227462069594152;0.0227462069594152;1.43301103844316;0.216088966114445
FR;2021-09-12;59;0;0.454924139188305;4.89043449627428;1.68321931499673;14.8305269375387;5.29986622154375
FR;2021-09-12;59;1;;4.68571863363954;1.66047310803731;13.3975158990956;5.08377725542931
FR;2021-09-12;59;2;;0.204715862634737;0.0227462069594152;1.43301103844316;0.216088966114445
FR;2021-09-13;59;0;0.420804828749182;4.58336070232217;1.55811517671994;15.3081972836865;5.27712001458434
FR;2021-09-13;59;1;;4.3331524257686;1.53536896976053;13.8183207278448;5.04965794499018
FR;2021-09-13;59;2;;0.250208276553568;0.0227462069594152;1.4898765558417;0.227462069594152
FR;2021-09-14;59;0;0.443551035708597;4.53786828840334;1.3420262106055;14.8646462479779;4.91318070323369
FR;2021-09-14;59;1;;4.28766001184977;1.31928000364608;13.3747696921362;4.68571863363954
FR;2021-09-14;59;2;;0.250208276553568;0.0227462069594152;1.4898765558417;0.227462069594152
FR;2021-09-15;59;0;0.398058621789767;4.19667518401211;1.28516069320696;14.2959910739925;4.83356897887574
FR;2021-09-15;59;1;;3.96921311441796;1.23966827928813;12.8402338285899;4.59473380580188
FR;2021-09-15;59;2;;0.227462069594152;0.0454924139188305;1.45575724540258;0.23883517307386
FR;2021-09-16;59;0;0.329820000911521;4.00333242485708;1.23966827928813;13.8296938313245;4.7767034614772
FR;2021-09-16;59;1;;3.77587035526293;1.18280276188959;12.4308021033204;4.52649518492363
FR;2021-09-16;59;2;;0.227462069594152;0.0568655173985381;1.39889172800404;0.250208276553568
FR;2021-09-17;59;0;0.341193104391229;3.79861656222235;1.31928000364608;13.6249779686897;4.69709173711925
FR;2021-09-17;59;1;;3.5825275961079;1.26241448624755;12.2260862406857;4.45825656404539
FR;2021-09-17;59;2;;0.216088966114445;0.0568655173985381;1.39889172800404;0.23883517307386
FR;2021-09-18;59;0;0.318446897431813;3.70763173438468;1.22829517580842;13.1700538295014;4.54924139188305
FR;2021-09-18;59;1;;3.45742345783112;1.16005655493018;11.7597889980177;4.31040621880919
FR;2021-09-18;59;2;;0.250208276553568;0.0682386208782457;1.41026483148374;0.23883517307386
FR;2021-09-19;59;0;0.329820000911521;3.55978138914849;1.22829517580842;13.0904421051435;4.53786828840334
FR;2021-09-19;59;1;;3.2868269056355;1.16005655493018;11.6574310667003;4.29903311532948
FR;2021-09-19;59;2;;0.272954483512983;0.0682386208782457;1.43301103844316;0.23883517307386
FR;2021-09-20;59;0;0.318446897431813;3.38918483695287;1.23966827928813;13.2724117608188;4.54924139188305
FR;2021-09-20;59;1;;3.1389765603993;1.17142965840988;11.8166545154162;4.31040621880919
FR;2021-09-20;59;2;;0.250208276553568;0.0682386208782457;1.45575724540258;0.23883517307386
FR;2021-09-21;59;0;0.329820000911521;3.08211104300077;1.28516069320696;12.5331600346378;4.44688346056568
FR;2021-09-21;59;1;;2.86602207688632;1.22829517580842;11.1001489961946;4.21942139097153
FR;2021-09-21;59;2;;0.216088966114445;0.0568655173985381;1.43301103844316;0.227462069594152
FR;2021-09-22;59;0;0.375312414830351;3.10485724996018;1.26241448624755;12.3625634824422;4.20804828749182
FR;2021-09-22;59;1;;2.8319027664472;1.21692207232872;10.8954331335599;3.99195932137738
FR;2021-09-22;59;2;;0.272954483512983;0.0454924139188305;1.46713034888228;0.216088966114445
FR;2021-09-23;59;0;0.398058621789767;3.08211104300077;1.21692207232872;12.1009821024089;4.04882483877591
FR;2021-09-23;59;1;;2.80915655948778;1.18280276188959;10.6452248570063;3.85548207962088
FR;2021-09-23;59;2;;0.272954483512983;0.0341193104391229;1.45575724540258;0.19334275915503
FR;2021-09-24;59;0;0.409431725269474;2.86602207688632;1.08044483057222;11.8507738258553;3.93509380397884
FR;2021-09-24;59;1;;2.58169448989363;1.03495241665339;10.3950165804528;3.74175104482381
FR;2021-09-24;59;2;;0.284327586992691;0.0454924139188305;1.45575724540258;0.19334275915503
FR;2021-09-25;59;0;0.363939311350644;2.77503724904866;1.13731034797076;11.395849686667;3.90097449353971
FR;2021-09-25;59;1;;2.49070966205597;1.05769862361281;9.94009244126446;3.67351242394556
FR;2021-09-25;59;2;;0.284327586992691;0.0796117243579533;1.45575724540258;0.227462069594152
FR;2021-09-26;59;0;0.352566207870936;2.59306759337334;1.08044483057222;11.2479993414308;3.8782282865803
FR;2021-09-26;59;1;;2.30874000638065;0.989460002734563;9.81498830298768;3.63939311350644
FR;2021-09-26;59;2;;0.284327586992691;0.090984827837661;1.43301103844316;0.23883517307386
FR;2021-09-27;59;0;0.352566207870936;2.43384414465743;1.05769862361281;11.4072227901467;3.96921311441796
FR;2021-09-27;59;1;;2.13814345418503;0.966713795775148;9.94009244126446;3.71900483786439
FR;2021-09-27;59;2;;0.295700690472398;0.090984827837661;1.46713034888228;0.250208276553568
FR;2021-09-28;59;0;0.307073793952106;2.3883517307386;0.966713795775148;11.0546565822758;3.75312414830351
FR;2021-09-28;59;1;;2.0926510402662;0.864355864457779;9.59889933687323;3.50291587174995
FR;2021-09-28;59;2;;0.295700690472398;0.102357931317369;1.45575724540258;0.250208276553568
FR;2021-09-29;59;0;0.318446897431813;2.20638207506328;0.898475174896902;10.9409255474787;3.63939311350644
FR;2021-09-29;59;1;;1.99029310894883;0.796117243579534;9.51928761251528;3.38918483695287
FR;2021-09-29;59;2;;0.216088966114445;0.102357931317369;1.42163793496345;0.250208276553568
FR;2021-09-30;59;0;0.318446897431813;2.0926510402662;0.887102071417195;10.8158214092019;3.48016966479053
FR;2021-09-30;59;1;;1.88793517763147;0.784744140099826;9.42830278467762;3.24133449171667
FR;2021-09-30;59;2;;0.204715862634737;0.102357931317369;1.38751862452433;0.23883517307386
FR;2021-10-01;59;0;0.307073793952106;2.13814345418503;0.784744140099826;10.6224786500469;3.30957311259492
FR;2021-10-01;59;1;;1.92205448807059;0.693759312262165;9.2463331290023;3.08211104300077
FR;2021-10-01;59;2;;0.216088966114445;0.090984827837661;1.37614552104462;0.227462069594152
FR;2021-10-02;59;0;0.352566207870936;1.9334275915503;0.682386208782457;10.0538234760615;3.20721518127755
FR;2021-10-02;59;1;;1.76283103935468;0.636893794863627;8.70042416197633;2.9911262151631
FR;2021-10-02;59;2;;0.170596552195614;0.0454924139188305;1.35339931408521;0.216088966114445
FR;2021-10-03;59;0;0.318446897431813;2.06990483330679;0.705132415741872;10.1448083038992;3.17309587083843
FR;2021-10-03;59;1;;1.87656207415176;0.659640001823042;8.78003588633428;2.96838000820369
FR;2021-10-03;59;2;;0.19334275915503;0.0454924139188305;1.36477241756491;0.204715862634737
FR;2021-10-04;59;0;0.272954483512983;2.02441241938796;0.659640001823042;10.3608972700136;3.20721518127755
FR;2021-10-04;59;1;;1.86518897067205;0.625520691383919;8.99612485244873;3.00249931864281
FR;2021-10-04;59;2;;0.159223448715907;0.0341193104391229;1.36477241756491;0.204715862634737
FR;2021-10-05;59;0;0.295700690472398;2.05853172982708;0.705132415741872;10.2357931317369;3.17309587083843
FR;2021-10-05;59;1;;1.91068138459088;0.67101310530275;8.85964761069224;2.95700690472398
FR;2021-10-05;59;2;;0.147850345236199;0.0341193104391229;1.37614552104462;0.216088966114445
FR;2021-10-06;59;0;0.250208276553568;1.95617379850971;0.636893794863627;9.89460002734563;3.07073793952106
FR;2021-10-06;59;1;;1.7969503497938;0.614147587904212;8.56394692021984;2.90014138732544
FR;2021-10-06;59;2;;0.159223448715907;0.0227462069594152;1.33065310712579;0.170596552195614
FR;2021-10-07;59;0;0.23883517307386;1.88793517763147;0.568655173985381;9.64439175079206;2.92288759428486
FR;2021-10-07;59;1;;1.71733862543585;0.545908967025966;8.31373864366627;2.75229104208924
FR;2021-10-07;59;2;;0.170596552195614;0.0227462069594152;1.33065310712579;0.170596552195614
FR;2021-10-08;59;0;0.19334275915503;1.87656207415176;0.614147587904212;9.54203381947469;2.86602207688632
FR;2021-10-08;59;1;;1.70596552195614;0.580028277465089;8.23412691930832;2.684052421211
FR;2021-10-08;59;2;;0.170596552195614;0.0341193104391229;1.30790690016638;0.181969655675322
FR;2021-10-09;59;0;0.170596552195614;1.91068138459088;0.659640001823042;9.37143726727908;2.82052966296749
FR;2021-10-09;59;1;;1.74008483239527;0.625520691383919;8.08627657407212;2.63856000729217
FR;2021-10-09;59;2;;0.170596552195614;0.0341193104391229;1.28516069320696;0.181969655675322
FR;2021-10-10;59;0;0.23883517307386;1.75145793587497;0.625520691383919;9.38281037075879;2.8319027664472
FR;2021-10-10;59;1;;1.61498069411848;0.591401380944796;8.09764967755183;2.63856000729217
FR;2021-10-10;59;2;;0.136477241756491;0.0341193104391229;1.28516069320696;0.19334275915503
FR;2021-10-11;59;0;0.261581380033275;1.70596552195614;0.614147587904212;9.47379519859645;2.84327586992691
FR;2021-10-11;59;1;;1.56948828019965;0.580028277465089;8.20000760886919;2.64993311077188
FR;2021-10-11;59;2;;0.136477241756491;0.0341193104391229;1.27378758972725;0.19334275915503
FR;2021-10-12;59;0;0.216088966114445;1.55811517671994;0.511789656586843;8.97337864548931;2.64993311077188
FR;2021-10-12;59;1;;1.43301103844316;0.489043449627428;7.69959105576206;2.46796345509655
FR;2021-10-12;59;2;;0.125104138276784;0.0227462069594152;1.27378758972725;0.181969655675322
FR;2021-10-13;59;0;0.227462069594152;1.61498069411848;0.580028277465089;8.82552830025312;2.51345586901538
FR;2021-10-13;59;1;;1.47850345236199;0.545908967025966;7.56311381400557;2.35423242029948
FR;2021-10-13;59;2;;0.136477241756491;0.0341193104391229;1.26241448624755;0.159223448715907
FR;2021-10-14;59;0;0.227462069594152;1.69459241847644;0.591401380944796;8.68905105849662;2.41109793769802
FR;2021-10-14;59;1;;1.53536896976053;0.534535863546258;7.42663657224908;2.2405013855024
FR;2021-10-14;59;2;;0.159223448715907;0.0568655173985381;1.26241448624755;0.170596552195614
FR;2021-10-15;59;0;0.250208276553568;1.60360759063877;0.580028277465089;8.66630485153721;2.32011310986035
FR;2021-10-15;59;1;;1.47850345236199;0.534535863546258;7.43800967572878;2.14951655766474
FR;2021-10-15;59;2;;0.125104138276784;0.0454924139188305;1.22829517580842;0.170596552195614
FR;2021-10-16;59;0;0.23883517307386;1.61498069411848;0.534535863546258;8.47296209238218;2.29736690290094
FR;2021-10-16;59;1;;1.46713034888228;0.489043449627428;7.22192070961434;2.12677035070533
FR;2021-10-16;59;2;;0.147850345236199;0.0454924139188305;1.25104138276784;0.170596552195614
FR;2021-10-17;59;0;0.19334275915503;1.6377269010779;0.545908967025966;8.5070814028213;2.29736690290094
FR;2021-10-17;59;1;;1.46713034888228;0.511789656586843;7.23329381309405;2.14951655766474
FR;2021-10-17;59;2;;0.170596552195614;0.0341193104391229;1.27378758972725;0.147850345236199
FR;2021-10-18;59;0;0.204715862634737;1.67184621151702;0.489043449627428;8.67767795501691;2.30874000638065
FR;2021-10-18;59;1;;1.50124965932141;0.454924139188305;7.40389036528966;2.16088966114445
FR;2021-10-18;59;2;;0.170596552195614;0.0341193104391229;1.27378758972725;0.147850345236199
FR;2021-10-19;59;0;0.19334275915503;1.77420414283439;0.557282070505673;8.41609657498364;2.22912828202269
FR;2021-10-19;59;1;;1.59223448715907;0.523162760066551;7.1650551922158;2.08127793678649
FR;2021-10-19;59;2;;0.181969655675322;0.0341193104391229;1.25104138276784;0.147850345236199
FR;2021-10-20;59;0;0.170596552195614;1.87656207415176;0.511789656586843;8.37060416106481;2.17226276462416
FR;2021-10-20;59;1;;1.62635379759819;0.489043449627428;7.06269726089843;2.04715862634737
FR;2021-10-20;59;2;;0.250208276553568;0.0227462069594152;1.30790690016638;0.125104138276784
FR;2021-10-21;59;0;0.147850345236199;1.87656207415176;0.534535863546258;8.38197726454452;2.13814345418503
FR;2021-10-21;59;1;;1.62635379759819;0.511789656586843;7.05132415741873;1.99029310894883
FR;2021-10-21;59;2;;0.250208276553568;0.0227462069594152;1.33065310712579;0.147850345236199
FR;2021-10-22;59;0;0.159223448715907;1.97892000546913;0.602774484424504;8.47296209238218;2.18363586810386
FR;2021-10-22;59;1;;1.70596552195614;0.580028277465089;7.11956277829697;2.04715862634737
FR;2021-10-22;59;2;;0.272954483512983;0.0227462069594152;1.35339931408521;0.136477241756491
FR;2021-10-23;59;0;0.147850345236199;1.99029310894883;0.602774484424504;8.34785795410539;2.19500897158357
FR;2021-10-23;59;1;;1.71733862543585;0.580028277465089;7.00583174349989;2.05853172982708
FR;2021-10-23;59;2;;0.272954483512983;0.0227462069594152;1.3420262106055;0.136477241756491
FR;2021-10-24;59;0;0.125104138276784;2.02441241938796;0.682386208782457;8.48433519586188;2.32011310986035
FR;2021-10-24;59;1;;1.77420414283439;0.648266898343334;7.14230898525639;2.18363586810386
FR;2021-10-24;59;2;;0.250208276553568;0.0341193104391229;1.3420262106055;0.136477241756491
FR;2021-10-25;59;0;0.090984827837661;2.04715862634737;0.727878622701288;8.68905105849662;2.39972483421831
FR;2021-10-25;59;1;;1.77420414283439;0.682386208782457;7.32427864093171;2.25187448898211
FR;2021-10-25;59;2;;0.272954483512983;0.0454924139188305;1.36477241756491;0.147850345236199
FR;2021-10-26;59;0;0.0796117243579533;2.18363586810386;0.773371036620118;8.79140898981399;2.37697862725889
FR;2021-10-26;59;1;;1.85381586719234;0.727878622701288;7.36977105485054;2.2405013855024
FR;2021-10-26;59;2;;0.329820000911521;0.0454924139188305;1.42163793496345;0.136477241756491
FR;2021-10-27;59;0;0.113731034797076;2.17226276462416;0.818863450538949;8.82552830025312;2.37697862725889
FR;2021-10-27;59;1;;1.89930828111117;0.773371036620118;7.39251726180995;2.2405013855024
FR;2021-10-27;59;2;;0.272954483512983;0.0454924139188305;1.43301103844316;0.136477241756491
FR;2021-10-28;59;0;0.125104138276784;2.29736690290094;0.898475174896902;8.87102071417194;2.43384414465743
FR;2021-10-28;59;1;;2.04715862634737;0.864355864457779;7.44938277920849;2.30874000638065
FR;2021-10-28;59;2;;0.250208276553568;0.0341193104391229;1.42163793496345;0.125104138276784
FR;2021-10-29;59;0;0.136477241756491;2.29736690290094;0.864355864457779;8.82552830025312;2.44521724813714
FR;2021-10-29;59;1;;2.04715862634737;0.830236554018656;7.43800967572878;2.33148621334006
FR;2021-10-29;59;2;;0.250208276553568;0.0341193104391229;1.38751862452433;0.113731034797076
FR;2021-10-30;59;0;0.159223448715907;2.35423242029948;0.90984827837661;8.55257381674013;2.37697862725889
FR;2021-10-30;59;1;;2.11539724722562;0.875728967937487;7.19917450265492;2.27462069594152
FR;2021-10-30;59;2;;0.23883517307386;0.0341193104391229;1.35339931408521;0.102357931317369
FR;2021-10-31;59;0;0.170596552195614;2.34285931681977;0.841609657498364;8.51845450630101;2.34285931681977
FR;2021-10-31;59;1;;2.10402414374591;0.818863450538949;7.21054760613463;2.2405013855024
FR;2021-10-31;59;2;;0.23883517307386;0.0227462069594152;1.30790690016638;0.102357931317369
FR;2021-11-01;59;0;0.170596552195614;2.28599379942123;0.841609657498364;8.67767795501691;2.39972483421831
FR;2021-11-01;59;1;;2.05853172982708;0.818863450538949;7.34702484789112;2.29736690290094
FR;2021-11-01;59;2;;0.227462069594152;0.0227462069594152;1.33065310712579;0.102357931317369
FR;2021-11-02;59;0;0.181969655675322;2.28599379942123;0.807490347059241;8.97337864548931;2.46796345509655
FR;2021-11-02;59;1;;2.0926510402662;0.773371036620118;7.59723312444469;2.35423242029948
FR;2021-11-02;59;2;;0.19334275915503;0.0341193104391229;1.37614552104462;0.113731034797076
FR;2021-11-03;59;0;0.147850345236199;2.39972483421831;0.807490347059241;8.9506324385299;2.42247104117772
FR;2021-11-03;59;1;;2.19500897158357;0.773371036620118;7.57448691748528;2.30874000638065
FR;2021-11-03;59;2;;0.204715862634737;0.0341193104391229;1.37614552104462;0.113731034797076
FR;2021-11-04;59;0;0.181969655675322;2.37697862725889;0.796117243579534;8.93925933505019;2.42247104117772
FR;2021-11-04;59;1;;2.13814345418503;0.750624829660703;7.56311381400557;2.28599379942123
FR;2021-11-04;59;2;;0.23883517307386;0.0454924139188305;1.37614552104462;0.136477241756491
FR;2021-11-05;59;0;0.147850345236199;2.36560552377919;0.750624829660703;8.76866278285457;2.30874000638065
FR;2021-11-05;59;1;;2.0926510402662;0.705132415741872;7.36977105485054;2.17226276462416
FR;2021-11-05;59;2;;0.272954483512983;0.0454924139188305;1.39889172800404;0.136477241756491
FR;2021-11-06;59;0;0.125104138276784;2.36560552377919;0.71650551922158;8.64355864457779;2.27462069594152
FR;2021-11-06;59;1;;2.0926510402662;0.67101310530275;7.29015933049259;2.13814345418503
FR;2021-11-06;59;2;;0.272954483512983;0.0454924139188305;1.35339931408521;0.136477241756491
FR;2021-11-07;59;0;0.125104138276784;2.39972483421831;0.750624829660703;8.64355864457779;2.29736690290094
FR;2021-11-07;59;1;;2.13814345418503;0.705132415741872;7.32427864093171;2.17226276462416
FR;2021-11-07;59;2;;0.261581380033275;0.0454924139188305;1.31928000364608;0.125104138276784
FR;2021-11-08;59;0;0.125104138276784;2.64993311077188;0.841609657498364;9.06436347332697;2.39972483421831
FR;2021-11-08;59;1;;2.34285931681977;0.807490347059241;7.67684484880264;2.27462069594152
FR;2021-11-08;59;2;;0.307073793952106;0.0341193104391229;1.38751862452433;0.125104138276784
FR;2021-11-09;59;0;0.136477241756491;2.76366414556895;0.978086899254855;9.20084071508347;2.49070966205597
FR;2021-11-09;59;1;;2.44521724813714;0.943967588815733;7.81332209055913;2.35423242029948
FR;2021-11-09;59;2;;0.318446897431813;0.0341193104391229;1.38751862452433;0.136477241756491
FR;2021-11-10;59;0;0.170596552195614;2.74091793860954;0.978086899254855;9.18946761160376;2.43384414465743
FR;2021-11-10;59;1;;2.39972483421831;0.943967588815733;7.7564565731606;2.30874000638065
FR;2021-11-10;59;2;;0.341193104391229;0.0341193104391229;1.43301103844316;0.125104138276784
FR;2021-11-11;59;0;0.147850345236199;2.64993311077188;0.887102071417195;9.04161726636756;2.36560552377919
FR;2021-11-11;59;1;;2.33148621334006;0.864355864457779;7.6086062279244;2.22912828202269
FR;2021-11-11;59;2;;0.318446897431813;0.0227462069594152;1.43301103844316;0.136477241756491
FR;2021-11-12;59;0;0.147850345236199;2.77503724904866;0.989460002734563;9.36006416379937;2.50208276553568
FR;2021-11-12;59;1;;2.44521724813714;0.966713795775148;7.9043069183968;2.37697862725889
FR;2021-11-12;59;2;;0.329820000911521;0.0227462069594152;1.45575724540258;0.125104138276784
FR;2021-11-13;59;0;0.136477241756491;2.94563380124427;1.08044483057222;9.26907933596171;2.5362020759748
FR;2021-11-13;59;1;;2.59306759337334;1.05769862361281;7.83606829751855;2.43384414465743
FR;2021-11-13;59;2;;0.352566207870936;0.0227462069594152;1.43301103844316;0.102357931317369
FR;2021-11-14;59;0;0.159223448715907;3.24133449171667;1.11456414101135;9.54203381947469;2.62718690381246
FR;2021-11-14;59;1;;2.84327586992691;1.09181793405193;8.07490347059241;2.52482897249509
FR;2021-11-14;59;2;;0.398058621789767;0.0227462069594152;1.46713034888228;0.102357931317369
FR;2021-11-15;59;0;0.181969655675322;3.46879656131082;1.18280276188959;10.1106889934601;2.79778345600807
FR;2021-11-15;59;1;;3.03661862908193;1.14868345145047;8.56394692021984;2.684052421211
FR;2021-11-15;59;2;;0.43217793222889;0.0341193104391229;1.54674207324024;0.113731034797076
FR;2021-11-16;59;0;0.170596552195614;3.50291587174995;1.16005655493018;10.190300717818;2.88876828384574
FR;2021-11-16;59;1;;3.07073793952106;1.11456414101135;8.64355864457779;2.75229104208924
FR;2021-11-16;59;2;;0.43217793222889;0.0454924139188305;1.54674207324024;0.136477241756491
FR;2021-11-17;59;0;0.170596552195614;3.60527380306732;1.16005655493018;10.2471662352166;2.78641035252837
FR;2021-11-17;59;1;;3.18446897431813;1.10319103753164;8.6549317480575;2.64993311077188
FR;2021-11-17;59;2;;0.420804828749182;0.0568655173985381;1.59223448715907;0.136477241756491
FR;2021-11-18;59;0;0.159223448715907;3.95784001093825;1.26241448624755;10.542866925689;2.82052966296749
FR;2021-11-18;59;1;;3.45742345783112;1.21692207232872;8.88239381765165;2.69542552469071
FR;2021-11-18;59;2;;0.500416553107135;0.0454924139188305;1.66047310803731;0.125104138276784
FR;2021-11-19;59;0;0.159223448715907;4.11706345965416;1.33065310712579;10.5769862361281;2.93426069776457
FR;2021-11-19;59;1;;3.65076621698615;1.28516069320696;8.97337864548931;2.82052966296749
FR;2021-11-19;59;2;;0.466297242668012;0.0454924139188305;1.60360759063877;0.113731034797076
FR;2021-11-20;59;0;0.170596552195614;4.16255587357299;1.33065310712579;10.4518820978513;2.87739518036603
FR;2021-11-20;59;1;;3.68488552742527;1.27378758972725;8.83690140373282;2.77503724904866
FR;2021-11-20;59;2;;0.47767034614772;0.0568655173985381;1.61498069411848;0.102357931317369
FR;2021-11-21;59;0;0.159223448715907;4.20804828749182;1.38751862452433;10.7475827883237;3.01387242212252
FR;2021-11-21;59;1;;3.7303779413441;1.30790690016638;9.13260209420522;2.90014138732544
FR;2021-11-21;59;2;;0.47767034614772;0.0796117243579533;1.61498069411848;0.113731034797076
FR;2021-11-22;59;0;0.136477241756491;4.66297242668012;1.42163793496345;11.7597889980177;3.22996138823696
FR;2021-11-22;59;1;;4.1853020805324;1.35339931408521;10.0651965795412;3.11623035343989
FR;2021-11-22;59;2;;0.47767034614772;0.0682386208782457;1.69459241847644;0.113731034797076
FR;2021-11-23;59;0;0.136477241756491;4.79944966843662;1.47850345236199;11.8394007223756;3.25270759519638
FR;2021-11-23;59;1;;4.3331524257686;1.42163793496345;10.1220620969398;3.1276034569196
FR;2021-11-23;59;2;;0.466297242668012;0.0568655173985381;1.71733862543585;0.125104138276784
FR;2021-11-24;59;0;0.113731034797076;5.09515035890901;1.58086138367936;12.1237283093683;3.30957311259492
FR;2021-11-24;59;1;;4.54924139188305;1.53536896976053;10.3381510630542;3.18446897431813
FR;2021-11-24;59;2;;0.545908967025966;0.0454924139188305;1.7855772463141;0.125104138276784
FR;2021-11-25;59;0;0.136477241756491;5.47046277373937;1.67184621151702;12.4762945172393;3.38918483695287
FR;2021-11-25;59;1;;4.93592691019311;1.60360759063877;10.656597960486;3.25270759519638
FR;2021-11-25;59;2;;0.534535863546258;0.0682386208782457;1.81969655675322;0.136477241756491
FR;2021-11-26;59;0;0.159223448715907;5.87989449900884;1.66047310803731;12.8516069320696;3.44605035435141
FR;2021-11-26;59;1;;5.32261242850317;1.58086138367936;11.0205372718367;3.30957311259492
FR;2021-11-26;59;2;;0.557282070505673;0.0796117243579533;1.83106966023293;0.136477241756491
FR;2021-11-27;59;0;0.159223448715907;6.17559518948124;1.83106966023293;12.9653379668667;3.59390069958761
FR;2021-11-27;59;1;;5.60694001549586;1.76283103935468;11.1456414101135;3.46879656131082
FR;2021-11-27;59;2;;0.568655173985381;0.0682386208782457;1.81969655675322;0.125104138276784
FR;2021-11-28;59;0;0.204715862634737;6.44854967299422;1.88793517763147;13.4430083130144;3.71900483786439
FR;2021-11-28;59;1;;5.85714829204943;1.83106966023293;11.5664462388626;3.59390069958761
FR;2021-11-28;59;2;;0.591401380944796;0.0568655173985381;1.87656207415176;0.125104138276784
FR;2021-11-29;59;0;0.23883517307386;6.42580346603481;1.94480069503;14.3187372809519;3.94646690745854
FR;2021-11-29;59;1;;5.77753656769147;1.88793517763147;12.3056979650436;3.82136276918176
FR;2021-11-29;59;2;;0.648266898343334;0.0568655173985381;2.01303931590825;0.125104138276784
FR;2021-11-30;59;0;0.250208276553568;6.90347381218253;2.08127793678649;14.625811074904;4.04882483877591
FR;2021-11-30;59;1;;6.14147587904212;2.03578552286766;12.5217869311581;3.94646690745854
FR;2021-11-30;59;2;;0.761997933140411;0.0454924139188305;2.10402414374591;0.102357931317369
FR;2021-12-01;59;0;0.295700690472398;7.38114415833025;2.30874000638065;15.17172004193;4.24216759793094
FR;2021-12-01;59;1;;6.65326553562896;2.2405013855024;12.9767110703464;4.11706345965416
FR;2021-12-01;59;2;;0.727878622701288;0.0682386208782457;2.19500897158357;0.125104138276784
FR;2021-12-02;59;0;0.318446897431813;7.65409864184323;2.46796345509655;15.4560476289227;4.34452552924831
FR;2021-12-02;59;1;;6.89210070870282;2.39972483421831;13.2041731399405;4.19667518401211
FR;2021-12-02;59;2;;0.761997933140411;0.0682386208782457;2.25187448898211;0.147850345236199
FR;2021-12-03;59;0;0.375312414830351;8.01803795319387;2.54757517945451;15.9450910785501;4.35589863272802
FR;2021-12-03;59;1;;7.18780139917522;2.45659035161685;13.6249779686897;4.1739289770527
FR;2021-12-03;59;2;;0.830236554018656;0.090984827837661;2.32011310986035;0.181969655675322
FR;2021-12-04;59;0;0.386685518310059;8.27961933322715;2.684052421211;15.7062559054762;4.54924139188305
FR;2021-12-04;59;1;;7.47212898616791;2.55894828293421;13.4430083130144;4.34452552924831
FR;2021-12-04;59;2;;0.807490347059241;0.125104138276784;2.26324759246182;0.204715862634737
FR;2021-12-05;59;0;0.409431725269474;8.66630485153721;2.84327586992691;16.5592386664543;4.86768828931486
FR;2021-12-05;59;1;;7.83606829751855;2.70679862817041;14.2391255565939;4.64022621972071
FR;2021-12-05;59;2;;0.830236554018656;0.136477241756491;2.32011310986035;0.227462069594152
FR;2021-12-06;59;0;0.375312414830351;9.08710968028639;2.9797531116834;17.7989069457424;5.20888139370609
FR;2021-12-06;59;1;;8.22275381582861;2.80915655948778;15.3195703871662;4.95867311715252
FR;2021-12-06;59;2;;0.864355864457779;0.170596552195614;2.47933655857626;0.250208276553568
FR;2021-12-07;59;0;0.409431725269474;9.65576485427177;3.17309587083843;18.3675621197278;5.42497035982054
FR;2021-12-07;59;1;;8.78003588633428;2.94563380124427;15.8199869402733;5.12926966934814
FR;2021-12-07;59;2;;0.875728967937487;0.227462069594152;2.54757517945451;0.295700690472398
FR;2021-12-08;59;0;0.375312414830351;9.79224209602826;3.22996138823696;18.595024189322;5.58419380853644
FR;2021-12-08;59;1;;8.89376692113136;3.02524552560223;16.0133296994283;5.31123932502346
FR;2021-12-08;59;2;;0.898475174896902;0.204715862634737;2.58169448989363;0.272954483512983
FR;2021-12-09;59;0;0.386685518310059;10.2016738212977;3.44605035435141;19.2319179841856;5.6751786363741
FR;2021-12-09;59;1;;9.32594485336025;3.22996138823696;16.6615965977717;5.40222415286112
FR;2021-12-09;59;2;;0.875728967937487;0.216088966114445;2.57032138641392;0.272954483512983
FR;2021-12-10;59;0;0.386685518310059;10.7248365813643;3.88960139006001;20.0166621242854;6.06186415468416
FR;2021-12-10;59;1;;9.81498830298768;3.68488552742527;17.4122214274324;5.78890967117118
FR;2021-12-10;59;2;;0.90984827837661;0.204715862634737;2.60444069685305;0.272954483512983
FR;2021-12-11;59;0;0.386685518310059;11.1115220996743;3.86685518310059;20.2554972973593;6.03911794772475
FR;2021-12-11;59;1;;10.1789276143383;3.68488552742527;17.6055641865874;5.77753656769147
FR;2021-12-11;59;2;;0.932594485336025;0.181969655675322;2.64993311077188;0.261581380033275
FR;2021-12-12;59;0;0.352566207870936;11.1115220996743;3.99195932137738;20.653555919149;6.42580346603481
FR;2021-12-12;59;1;;10.1789276143383;3.80998966570205;17.969503497938;6.14147587904212
FR;2021-12-12;59;2;;0.932594485336025;0.181969655675322;2.684052421211;0.284327586992691
FR;2021-12-13;59;0;0.352566207870936;11.2366262379511;4.10569035617445;21.9614628193154;6.78974277738545
